bts_id,siec,standard,lokalizacja
9318,Konkurent_3,GSM UMTS LTE  ,Oleśnica   
9319,Konkurent_3,  LTE  IOT,Szczecinek   
9320,Konkurent_3,GSM UMTS LTE  IOT,Miłomłyn   
9321,Konkurent_2,GSM  LTE  ,Bodzentyn   
9322,Orange,  LTE 5G IOT,Zator   
9323,Orange,GSM UMTS LTE  ,Trzebiatów   
9324,Konkurent_3,  LTE  ,Skierniewice   
9325,Konkurent_3,GSM   5G IOT,Puck   
9326,Konkurent_2, UMTS   ,Skoki   
9327,Konkurent_2, UMTS  5G ,Korsze   
9328,Konkurent_3,  LTE  IOT,Gostyń   
9329,Konkurent_2,GSM  LTE 5G ,Sucha Beskidzka  
9330,Orange,  LTE 5G ,Gdynia   
9331,Konkurent_3,GSM    ,Międzyrzec Podlaski  
9332,Orange, UMTS LTE  ,Pyskowice   
9333,Konkurent_1,GSM UMTS  5G ,Krosno   
9334,Konkurent_3,  LTE  ,Nowe   
9335,Konkurent_3, UMTS  5G ,Żychlin   
9336,Konkurent_1,GSM    ,Łęknica   
9337,Orange,GSM    ,Limanowa   
9338,Konkurent_2,GSM  LTE  ,Opalenica   
9339,Konkurent_2,GSM UMTS   ,Bardo   
9340,Konkurent_2,   5G IOT,Ziębice   
9341,Konkurent_2,  LTE  ,Zabłudów   
9342,Konkurent_1,   5G ,Prusice   
9343,Orange,GSM UMTS   IOT,Czerwieńsk   
9344,Konkurent_2,GSM    IOT,Chełmno   
9345,Orange,   5G ,Sejny   
9346,Konkurent_2,GSM    ,Aleksandrów Kujawski  
9347,Konkurent_2, UMTS  5G ,Brzeziny   
9348,Konkurent_3, UMTS LTE 5G ,Wieleń   
9349,Konkurent_2,GSM UMTS LTE  IOT,Trzebnica   
9350,Orange,  LTE  ,Ropczyce   
9351,Konkurent_2,  LTE  ,Biskupiec   
9352,Konkurent_2, UMTS   ,Bieżuń   
9353,Konkurent_1,GSM UMTS LTE  ,Koszalin   
9354,Konkurent_3,GSM UMTS  5G ,Sępólno Krajeńskie  
9355,Konkurent_3,  LTE  ,Torzym   
9356,Konkurent_3,  LTE 5G ,Mosina   
9357,Konkurent_2,GSM    ,Legnica   
9358,Orange,GSM UMTS   ,Zgorzelec   
9359,Konkurent_2,  LTE 5G ,Duszniki-Zdrój   
9360,Konkurent_2, UMTS  5G ,Szczucin   
9361,Orange,GSM  LTE  ,Sława   
9362,Konkurent_1,    IOT,Ślesin   
9363,Konkurent_2,GSM  LTE  ,Pilzno   
9364,Konkurent_1,   5G ,Radzyń Podlaski  
9365,Orange,  LTE  IOT,Łask   
9366,Orange,GSM  LTE  ,Twardogóra   
9367,Konkurent_2, UMTS LTE  ,Człuchów   
9368,Konkurent_2, UMTS LTE 5G ,Pajęczno   
9369,Orange,GSM   5G ,Pieszyce   
9370,Konkurent_3,   5G ,Kobylin   
9371,Konkurent_3, UMTS LTE  ,Szubin   
9372,Konkurent_1,   5G ,Lesko   
9373,Orange,GSM    ,Zator   
9374,Konkurent_2, UMTS LTE  ,Ustka   
9375,Konkurent_2,  LTE  ,Góra Kalwaria  
9376,Konkurent_3, UMTS LTE 5G ,Skoki   
9377,Konkurent_2,GSM    ,Wysokie Mazowieckie  
9378,Konkurent_1,  LTE  ,Nakło nad Notecią 
9379,Konkurent_3,GSM    ,Radlin   
9380,Konkurent_2,GSM UMTS LTE  ,Wolbrom   
9381,Konkurent_3,GSM UMTS  5G ,Bytom Odrzański  
9382,Konkurent_2,   5G ,Sopot   
9383,Orange,GSM    ,Radziejów   
9384,Konkurent_2,    IOT,Przedbórz   
9385,Konkurent_2, UMTS LTE  ,Susz   
9386,Konkurent_3,GSM  LTE  ,Szamotuły   
9387,Orange, UMTS LTE 5G ,Strzegom   
9388,Konkurent_2,  LTE 5G ,Przasnysz   
9389,Orange,GSM    ,Choroszcz   
9390,Konkurent_3, UMTS   ,Węgorzyno   
9391,Konkurent_3,GSM UMTS   ,Poznań   
9392,Orange,GSM    ,Sulechów   
9393,Konkurent_2,GSM    ,Oleśnica   
9394,Orange,    IOT,Praszka   
9395,Konkurent_1,GSM  LTE  ,Nieszawa   
9396,Orange, UMTS LTE  ,Busko-Zdrój   
9397,Konkurent_3, UMTS   ,Lądek-Zdrój   
9398,Konkurent_2, UMTS   ,Złotoryja   
9399,Konkurent_3, UMTS   ,Kleszczele   
9400,Orange, UMTS   ,Lipiany   
9401,Konkurent_3, UMTS LTE  IOT,Oświęcim   
9402,Konkurent_1,  LTE  ,Rudnik nad Sanem 
9403,Konkurent_3,GSM    ,Działdowo   
9404,Konkurent_2,GSM UMTS LTE  ,Krobia   
9405,Orange,  LTE  ,Gryfino   
9406,Konkurent_2, UMTS   ,Mikołów   
9407,Konkurent_1,GSM UMTS   ,Osiek   
9408,Orange, UMTS LTE  ,Mirosławiec   
9409,Konkurent_3,GSM  LTE  ,Nekla   
9410,Konkurent_3, UMTS   ,Mieroszów   
9411,Orange,GSM  LTE 5G ,Maków Podhalański  
9412,Konkurent_2, UMTS   ,Niepołomice   
9413,Konkurent_1,  LTE 5G ,Pruszcz Gdański  
9414,Konkurent_2,GSM    ,Michałowo   
9415,Konkurent_2,  LTE 5G ,Tykocin   
9416,Orange,  LTE  IOT,Iłowa   
9417,Orange,GSM    ,Września   
9418,Konkurent_1, UMTS   ,Łapy   
9419,Orange,    IOT,Ścinawa   
9420,Konkurent_2,GSM  LTE  IOT,Toszek   
9421,Konkurent_3, UMTS   ,Międzyrzecz   
9422,Konkurent_2,  LTE  ,Zduny   
9423,Konkurent_3,  LTE  ,Krzepice   
9424,Konkurent_3,  LTE  ,Iwonicz-Zdrój   
9425,Konkurent_3,  LTE  ,Sulechów   
9426,Orange,GSM UMTS LTE  ,Drawno   
9427,Konkurent_3,  LTE 5G ,Oborniki Śląskie  
9428,Konkurent_1,GSM  LTE  IOT,Kłodawa   
9429,Orange,  LTE 5G ,Piekary Śląskie  
9430,Konkurent_2, UMTS  5G ,Biała Piska  
9431,Konkurent_3,  LTE  ,Łaskarzew   
9432,Orange,GSM UMTS LTE  ,Malbork   
9433,Orange,GSM UMTS   IOT,Pleszew   
9434,Konkurent_2,GSM    ,Iłowa   
9435,Orange, UMTS   ,Braniewo   
9436,Konkurent_2,  LTE  ,Chorzów   
9437,Konkurent_3,GSM   5G ,Pionki   
9438,Orange,   5G ,Kędzierzyn-Koźle   
9439,Konkurent_3,  LTE 5G ,Wieruszów   
9440,Konkurent_3,GSM  LTE  ,Lipsk   
9441,Konkurent_3,  LTE  ,Borek Wielkopolski  
9442,Orange,  LTE  ,Płońsk   
9443,Konkurent_3,GSM    ,Bychawa   
9444,Konkurent_3,   5G ,Mikołów   
9445,Konkurent_1,GSM    IOT,Zbąszynek   
9446,Orange,  LTE  ,Więcbork   
9447,Konkurent_2,GSM   5G IOT,Międzyrzecz   
9448,Orange,GSM    ,Rybnik   
9449,Orange, UMTS LTE  ,Paczków   
9450,Konkurent_3,GSM  LTE  ,Krzeszowice   
9451,Konkurent_2,  LTE  ,Stawiski   
9452,Konkurent_2,   5G ,Rymanów   
9453,Konkurent_1,GSM UMTS LTE  ,Włocławek   
9454,Orange,  LTE  ,Suchań   
9455,Orange,GSM  LTE  ,Barcin   
9456,Konkurent_1,GSM UMTS LTE 5G ,Gołańcz   
9457,Orange, UMTS LTE  IOT,Łaszczów   
9458,Konkurent_3,GSM  LTE  ,Torzym   
9459,Orange,  LTE  ,Mieroszów   
9460,Konkurent_1,  LTE  ,Wodzisław Śląski  
9461,Konkurent_2, UMTS  5G ,Jelenia Góra  
9462,Konkurent_3,  LTE  ,Suraż   
9463,Konkurent_1,GSM UMTS LTE  ,Kock   
9464,Konkurent_1,   5G ,Żerków   
9465,Konkurent_2,   5G ,Annopol   
9466,Konkurent_3,GSM UMTS LTE  ,Jastarnia   
9467,Orange,GSM    ,Skarszewy   
9468,Konkurent_2, UMTS LTE  ,Nowogard   
9469,Orange,GSM    ,Szczytna   
9470,Konkurent_2, UMTS LTE  ,Krzanowice   
9471,Konkurent_2,GSM    ,Świątniki Górne  
9472,Orange, UMTS LTE  ,Nowe   
9473,Konkurent_2,GSM  LTE  ,Stąporków   
9474,Konkurent_3,GSM    ,Nasielsk   
9475,Konkurent_1,  LTE  ,Mogilno   
9476,Orange,GSM UMTS LTE  ,Słomniki   
9477,Orange,GSM  LTE  ,Cieszyn   
9478,Orange,  LTE 5G ,Zduny   
9479,Orange,GSM    ,Odolanów   
9480,Konkurent_2, UMTS LTE  ,Bolków   
9481,Orange,GSM  LTE  ,Bielsko-Biała   
9482,Orange,   5G ,Piła   
9483,Konkurent_2,GSM   5G ,Złotoryja   
9484,Konkurent_1,  LTE 5G ,Iława   
9485,Konkurent_3, UMTS LTE  ,Kleczew   
9486,Konkurent_3,  LTE  ,Łaziska Górne  
9487,Orange,  LTE 5G ,Radków   
9488,Orange,GSM    ,Węgorzewo   
9489,Konkurent_2, UMTS LTE  ,Ożarów   
9490,Konkurent_1,GSM  LTE  ,Stepnica   
9491,Konkurent_2, UMTS LTE  ,Kłobuck   
9492,Konkurent_2,GSM  LTE  ,Wołczyn   
9493,Konkurent_3,GSM    ,Libiąż   
9494,Konkurent_1, UMTS  5G IOT,Skała   
9495,Orange,GSM    ,Pajęczno   
9496,Konkurent_2,GSM UMTS LTE  ,Debrzno   
9497,Orange,GSM  LTE  ,Tykocin   
9498,Konkurent_2,  LTE  ,Dziwnów   
9499,Konkurent_2,GSM    IOT,Opole   
9500,Orange,GSM UMTS LTE  ,Stepnica   
9501,Konkurent_1,  LTE  ,Ujazd   
9502,Konkurent_2, UMTS   ,Zielona Góra  
9503,Orange,  LTE  ,Kisielice   
9504,Konkurent_3,GSM UMTS LTE 5G IOT,Kolno   
9505,Orange, UMTS LTE  ,Chociwel   
9506,Orange,GSM   5G ,Tychy   
9507,Orange,  LTE 5G IOT,Augustów   
9508,Konkurent_3,   5G ,Kwidzyn   
9509,Konkurent_3,  LTE 5G ,Kargowa   
9510,Konkurent_3,  LTE  ,Radymno   
9511,Konkurent_3,    IOT,Nowy Sącz  
9512,Konkurent_2,   5G ,Drawsko Pomorskie  
9513,Konkurent_3, UMTS   IOT,Rawicz   
9514,Konkurent_3,  LTE  ,Tomaszów Lubelski  
9515,Konkurent_3, UMTS LTE  ,Skierniewice   
9516,Konkurent_2,GSM  LTE  ,Bieruń   
9517,Orange,  LTE 5G ,Piotrków Kujawski  
9518,Orange,GSM  LTE  ,Maszewo   
9519,Konkurent_1,  LTE  ,Zabłudów   
9520,Konkurent_3,GSM UMTS   ,Grójec   
9521,Konkurent_2,  LTE  ,Piotrków Kujawski  
9522,Konkurent_3,GSM    ,Dobczyce   
9523,Konkurent_3,GSM UMTS LTE 5G ,Rybnik   
9524,Orange, UMTS   ,Olesno   
9525,Orange,  LTE  ,Czersk   
9526,Konkurent_2,GSM   5G ,Siedlce   
9527,Orange,  LTE  ,Szczyrk   
9528,Konkurent_2,   5G ,Radzyń Podlaski  
9529,Konkurent_2,GSM    ,Zduńska Wola  
9530,Konkurent_3,GSM UMTS   ,Józefów   
9531,Konkurent_3,  LTE  ,Szczucin   
9532,Orange,GSM    ,Frampol   
9533,Konkurent_3, UMTS   ,Wodzisław Śląski  
9534,Orange,  LTE  ,Dobre Miasto  
9535,Konkurent_2,GSM  LTE  ,Jabłonowo Pomorskie  
9536,Konkurent_1,GSM  LTE  ,Przasnysz   
9537,Konkurent_1,GSM    ,Witnica   
9538,Konkurent_2, UMTS LTE 5G ,Supraśl   
9539,Orange, UMTS LTE 5G ,Borek Wielkopolski  
9540,Konkurent_3, UMTS   IOT,Kock   
9541,Konkurent_1, UMTS LTE  ,Otwock   
9542,Konkurent_1,GSM  LTE  ,Górowo Iławeckie  
9543,Konkurent_2,GSM UMTS LTE  IOT,Skarżysko-Kamienna   
9544,Konkurent_1,  LTE  ,Reda   
9545,Konkurent_2,  LTE 5G ,Kleczew   
9546,Konkurent_2,GSM    ,Trzebiatów   
9547,Orange,GSM UMTS   ,Żagań   
9548,Orange, UMTS  5G ,Olesno   
9549,Orange, UMTS   ,Sopot   
9550,Konkurent_3,GSM  LTE 5G ,Szczawno-Zdrój   
9551,Konkurent_2,   5G ,Sępólno Krajeńskie  
9552,Konkurent_2,  LTE  ,Maszewo   
9553,Konkurent_2,GSM  LTE  ,Grudziądz   
9554,Konkurent_2,GSM   5G ,Szczucin   
9555,Konkurent_2,  LTE  ,Stęszew   
9556,Konkurent_1,  LTE  ,Augustów   
9557,Orange,GSM   5G IOT,Frampol   
9558,Konkurent_3,GSM UMTS   ,Suchowola   
9559,Konkurent_2,  LTE  ,Zator   
9560,Orange,GSM UMTS   ,Zabrze   
9561,Konkurent_3, UMTS LTE  ,Siedliszcze   
9562,Konkurent_1,GSM UMTS   ,Chojnice   
9563,Konkurent_2,GSM UMTS   ,Susz   
9564,Konkurent_2, UMTS LTE  ,Żukowo   
9565,Konkurent_2,GSM  LTE  ,Rabka-Zdrój   
9566,Orange,GSM   5G ,Jastarnia   
9567,Konkurent_3,  LTE  IOT,Starogard Gdański  
9568,Orange,GSM  LTE  IOT,Suraż   
9569,Orange, UMTS LTE  ,Mieroszów   
9570,Orange, UMTS   ,Chorzów   
9571,Konkurent_3,   5G ,Toszek   
9572,Konkurent_3,  LTE  ,Kalisz   
9573,Konkurent_1,  LTE  ,Augustów   
9574,Konkurent_2, UMTS LTE  ,Szydłowiec   
9575,Konkurent_1,  LTE 5G IOT,Krotoszyn   
9576,Orange,GSM   5G ,Łomża   
9577,Konkurent_1, UMTS   ,Łosice   
9578,Konkurent_2,GSM   5G ,Kętrzyn   
9579,Konkurent_2, UMTS   ,Barlinek   
9580,Orange, UMTS   ,Międzychód   
9581,Konkurent_2,GSM UMTS   ,Tarnobrzeg   
9582,Konkurent_3,  LTE 5G ,Jutrosin   
9583,Konkurent_3,  LTE  ,Konstantynów Łódzki  
9584,Orange, UMTS LTE  ,Gdańsk   
9585,Konkurent_2,GSM UMTS LTE  ,Dąbrowa Białostocka  
9586,Orange,  LTE  ,Złocieniec   
9587,Orange,GSM UMTS LTE  ,Żarki   
9588,Konkurent_2,GSM UMTS LTE  ,Mrozy   
9589,Orange, UMTS LTE  ,Pieniężno   
9590,Konkurent_1,GSM    ,Piaseczno   
9591,Konkurent_2,GSM    ,Piaseczno   
9592,Konkurent_1,  LTE 5G ,Rejowiec Fabryczny  
9593,Konkurent_2,  LTE  ,Bielsk Podlaski  
9594,Orange,  LTE  ,Ostrów Mazowiecka  
9595,Orange,    IOT,Żychlin   
9596,Konkurent_2,GSM UMTS LTE  ,Zabłudów   
9597,Konkurent_1,GSM  LTE 5G IOT,Brzeg   
9598,Konkurent_3,GSM  LTE 5G ,Brzeszcze   
9599,Konkurent_2, UMTS   ,Siewierz   
9600,Konkurent_3,GSM    ,Jasień   
9601,Orange,GSM  LTE  ,Recz   
9602,Konkurent_3,GSM    ,Szczytna   
9603,Konkurent_1, UMTS LTE  ,Babimost   
9604,Konkurent_2, UMTS  5G ,Biskupiec   
9605,Konkurent_2,  LTE  ,Sokółka   
9606,Konkurent_2, UMTS LTE  ,Zawadzkie   
9607,Konkurent_3,GSM UMTS LTE  IOT,Wojcieszów   
9608,Orange, UMTS   ,Łuków   
9609,Konkurent_2,GSM  LTE  ,Górzno   
9610,Konkurent_1,    IOT,Nowogard   
9611,Konkurent_3,GSM    ,Bierutów   
9612,Konkurent_1,GSM   5G ,Sieraków   
9613,Konkurent_2,    IOT,Opole   
9614,Konkurent_2,GSM UMTS LTE  ,Bieruń   
9615,Konkurent_3, UMTS   ,Nowe Miasto Lubawskie 
9616,Orange, UMTS LTE  ,Sosnowiec   
9617,Konkurent_2,GSM    ,Nowa Ruda  
9618,Orange,GSM   5G ,Kolbuszowa   
9619,Konkurent_3,GSM UMTS   ,Kobyłka   
9620,Konkurent_1,GSM  LTE  IOT,Dęblin   
9621,Orange, UMTS LTE  ,Sędziszów Małopolski  
9622,Konkurent_3,GSM    ,Olszyna   
9623,Orange,   5G ,Hajnówka   
9624,Orange,  LTE  ,Puszczykowo   
9625,Konkurent_2,  LTE  ,Jaraczewo   
9626,Konkurent_3,GSM  LTE  ,Golczewo   
9627,Konkurent_2,   5G ,Łódź   
9628,Konkurent_3,GSM UMTS   ,Lubań   
9629,Konkurent_3, UMTS   ,Jelcz-Laskowice   
9630,Orange,GSM UMTS LTE  ,Dęblin   
9631,Konkurent_3,GSM UMTS   ,Kłobuck   
9632,Konkurent_3,GSM UMTS LTE  ,Śrem   
9633,Konkurent_2,   5G ,Leżajsk   
9634,Orange,GSM    IOT,Glinojeck   
9635,Konkurent_2,GSM UMTS LTE  ,Łowicz   
9636,Orange,GSM  LTE  ,Nekla   
9637,Konkurent_3, UMTS   ,Skórcz   
9638,Konkurent_2,   5G ,Nowe Miasto Lubawskie 
9639,Konkurent_2,GSM UMTS   ,Szczekociny   
9640,Orange, UMTS LTE 5G ,Żnin   
9641,Orange,GSM    ,Małomice   
9642,Konkurent_3, UMTS   ,Zduny   
9643,Orange, UMTS  5G IOT,Zambrów   
9644,Konkurent_1, UMTS LTE  ,Rybnik   
9645,Konkurent_1,GSM UMTS   ,Nasielsk   
9646,Konkurent_3,  LTE  ,Modliborzyce   
9647,Konkurent_1,  LTE  ,Namysłów   
9648,Konkurent_2,  LTE 5G ,Wejherowo   
9649,Konkurent_2,   5G ,Pilawa   
9650,Orange,GSM   5G ,Tychowo   
9651,Orange, UMTS LTE  ,Hajnówka   
9652,Konkurent_2,GSM  LTE 5G ,Świątniki Górne  
9653,Konkurent_1,GSM UMTS   ,Łeba   
9654,Orange,GSM    ,Kamień Pomorski  
9655,Konkurent_2,GSM  LTE  ,Radomyśl Wielki  
9656,Konkurent_3, UMTS LTE  ,Nowe Miasto nad Pilicą
9657,Orange,GSM    ,Osiek   
9658,Konkurent_2,GSM    ,Ińsko   
9659,Konkurent_3,GSM UMTS  5G ,Wasilków   
9660,Orange,GSM    IOT,Młynary   
9661,Orange,  LTE 5G ,Wyśmierzyce   
9662,Konkurent_3,GSM UMTS LTE  ,Krzywiń   
9663,Orange,GSM  LTE 5G ,Tomaszów Lubelski  
9664,Konkurent_2,  LTE 5G IOT,Tolkmicko   
9665,Konkurent_2,GSM    ,Będzin   
9666,Konkurent_3, UMTS   ,Strzyżów   
9667,Orange,  LTE  ,Kożuchów   
9668,Konkurent_3,GSM    IOT,Węgorzewo   
9669,Orange,GSM    ,Kłodawa   
9670,Konkurent_2,  LTE  IOT,Sulechów   
9671,Konkurent_1, UMTS   ,Ciechanów   
9672,Konkurent_1,  LTE  ,Żory   
9673,Konkurent_3,GSM UMTS LTE  ,Siedlce   
9674,Orange, UMTS  5G ,Dobrzyń nad Wisłą 
9675,Konkurent_3,GSM UMTS   ,Nowa Ruda  
9676,Orange,GSM  LTE 5G ,Zgorzelec   
9677,Konkurent_2,GSM UMTS   ,Ujście   
9678,Konkurent_3,    IOT,Chrzanów   
9679,Konkurent_3,GSM UMTS   IOT,Jelenia Góra  
9680,Orange,  LTE 5G ,Łaskarzew   
9681,Orange, UMTS LTE  ,Żychlin   
9682,Konkurent_2,  LTE  ,Bieruń   
9683,Konkurent_3, UMTS LTE  ,Rumia   
9684,Konkurent_3,GSM UMTS LTE  ,Tuchola   
9685,Orange, UMTS   ,Ciechanowiec   
9686,Konkurent_2, UMTS LTE  ,Rybnik   
9687,Orange,GSM   5G ,Tarnogród   
9688,Orange,GSM UMTS LTE  ,Chojnice   
9689,Konkurent_2, UMTS  5G ,Nidzica   
9690,Konkurent_2,  LTE  ,Wałcz   
9691,Konkurent_3,GSM   5G ,Przeworsk   
9692,Konkurent_1,  LTE  ,Cedynia   
9693,Konkurent_3,   5G ,Pasym   
9694,Orange,   5G ,Orneta   
9695,Konkurent_3,   5G ,Łapy   
9696,Konkurent_2,  LTE  ,Sieraków   
9697,Orange,GSM  LTE 5G ,Sierpc   
9698,Konkurent_3,   5G ,Wyrzysk   
9699,Konkurent_1, UMTS   IOT,Przedecz   
9700,Orange,GSM UMTS  5G ,Gogolin   
9701,Konkurent_2,GSM UMTS LTE  ,Prudnik   
9702,Konkurent_3,GSM    ,Recz   
9703,Konkurent_3,GSM  LTE 5G ,Poniec   
9704,Konkurent_3,    IOT,Jaworzno   
9705,Konkurent_3,  LTE 5G ,Korfantów   
9706,Konkurent_1,GSM  LTE  ,Margonin   
9707,Konkurent_2,GSM    ,Żnin   
9708,Konkurent_3,  LTE  ,Sulejówek   
9709,Konkurent_2,  LTE  ,Trzebiatów   
9710,Konkurent_3,GSM UMTS LTE  ,Gubin   
9711,Orange,GSM    ,Pułtusk   
9712,Konkurent_2, UMTS LTE  ,Zbąszyń   
9713,Konkurent_1,GSM  LTE  ,Otmuchów   
9714,Orange,   5G ,Nowy Wiśnicz  
9715,Orange, UMTS   ,Dobrodzień   
9716,Konkurent_1,  LTE  IOT,Olsztyn   
9717,Konkurent_2,GSM UMTS   IOT,Olszyna   
9718,Konkurent_3,  LTE  ,Lipiany   
9719,Konkurent_1,   5G ,Leszno   
9720,Konkurent_3, UMTS   ,Górzno   
9721,Orange, UMTS LTE 5G ,Zagórz   
9722,Orange,GSM   5G ,Żywiec   
9723,Konkurent_3,  LTE  ,Rawa Mazowiecka  
9724,Konkurent_3,GSM UMTS LTE  IOT,Gniewkowo   
9725,Orange,GSM UMTS LTE 5G ,Orzesze   
9726,Konkurent_1,  LTE 5G ,Przedbórz   
9727,Konkurent_3, UMTS LTE  ,Lubraniec   
9728,Orange,GSM  LTE  ,Andrychów   
9729,Konkurent_2,GSM    ,Stąporków   
9730,Konkurent_1,GSM  LTE  ,Jawor   
9731,Orange,GSM  LTE 5G IOT,Zagórów   
9732,Orange,GSM   5G IOT,Dąbrowa Tarnowska  
9733,Konkurent_3,  LTE  ,Korfantów   
9734,Konkurent_3,GSM  LTE 5G ,Łaziska Górne  
9735,Konkurent_3,GSM    ,Wieluń   
9736,Orange, UMTS LTE  ,Lubsko   
9737,Konkurent_1, UMTS LTE  ,Nowa Sól  
9738,Konkurent_2,  LTE  ,Pajęczno   
9739,Konkurent_3, UMTS   ,Szczawnica   
9740,Orange,GSM    ,Jordanów   
9741,Konkurent_2,  LTE  ,Leśna   
9742,Orange, UMTS LTE 5G ,Szczuczyn   
9743,Orange,   5G ,Wejherowo   
9744,Konkurent_1,GSM    IOT,Przasnysz   
9745,Konkurent_2,  LTE  ,Jelenia Góra  
9746,Konkurent_3, UMTS LTE  IOT,Lipiany   
9747,Orange,  LTE  ,Opole Lubelskie  
9748,Konkurent_1, UMTS  5G ,Syców   
9749,Orange,GSM UMTS  5G ,Płoty   
9750,Konkurent_1,   5G ,Józefów   
9751,Konkurent_2,  LTE  ,Luboń   
9752,Orange,GSM    ,Ziębice   
9753,Konkurent_3,  LTE  ,Zawichost   
9754,Konkurent_1,GSM    ,Kargowa   
9755,Orange, UMTS   ,Szczytna   
9756,Orange, UMTS   ,Bardo   
9757,Konkurent_2,GSM  LTE  ,Kościan   
9758,Konkurent_2,GSM    ,Golina   
9759,Konkurent_3,   5G ,Czeladź   
9760,Konkurent_2,  LTE  ,Kamień Krajeński  
9761,Konkurent_3, UMTS LTE  ,Kalety   
9762,Konkurent_2,GSM UMTS   ,Mława   
9763,Konkurent_2,GSM    ,Limanowa   
9764,Orange, UMTS LTE  IOT,Białystok   
9765,Orange,  LTE  ,Nowe Miasto nad Pilicą
9766,Konkurent_3,  LTE  ,Górzno   
9767,Konkurent_3,GSM    ,Dynów   
9768,Orange,GSM  LTE 5G ,Cieszanów   
9769,Konkurent_2,GSM    ,Węgliniec   
9770,Konkurent_3,  LTE  ,Nowa Sól  
9771,Konkurent_2,  LTE  ,Zbąszynek   
9772,Konkurent_3,GSM    ,Międzyzdroje   
9773,Konkurent_3,   5G ,Pełczyce   
9774,Konkurent_2,GSM UMTS   ,Sokółka   
9775,Konkurent_3,  LTE 5G ,Żukowo   
9776,Konkurent_2, UMTS   ,Miechów   
9777,Konkurent_2,GSM UMTS LTE  ,Nakło nad Notecią 
9778,Konkurent_2,  LTE 5G ,Złotów   
9779,Konkurent_2,GSM    ,Kobylin   
9780,Konkurent_2,  LTE  ,Opoczno   
9781,Konkurent_3, UMTS LTE  ,Sieniawa   
9782,Konkurent_2,    IOT,Ożarów Mazowiecki  
9783,Orange,   5G ,Krośniewice   
9784,Orange,GSM    ,Młynary   
9785,Konkurent_3, UMTS  5G ,Namysłów   
9786,Konkurent_3, UMTS LTE 5G IOT,Niemcza   
9787,Konkurent_1,GSM UMTS LTE  ,Wschowa   
9788,Orange,  LTE  ,Radzyń Chełmiński  
9789,Konkurent_2,   5G ,Rajgród   
9790,Konkurent_1,  LTE  ,Opole Lubelskie  
9791,Konkurent_3,GSM UMTS LTE 5G ,Poręba   
9792,Konkurent_2,GSM UMTS   ,Lubsko   
9793,Konkurent_1,GSM  LTE  ,Krynica-Zdrój   
9794,Orange,GSM    IOT,Poręba   
9795,Orange,   5G ,Ostrów Lubelski  
9796,Konkurent_3,  LTE  ,Leżajsk   
9797,Konkurent_3,  LTE  ,Łosice   
9798,Orange,GSM UMTS LTE 5G ,Rudnik nad Sanem 
9799,Konkurent_3,GSM  LTE 5G ,Strzegom   
9800,Orange, UMTS LTE  ,Zagórz   
9801,Konkurent_2,  LTE  ,Suchowola   
9802,Konkurent_2,   5G IOT,Łęknica   
9803,Konkurent_2,  LTE  ,Śrem   
9804,Orange,GSM   5G ,Działoszyce   
9805,Konkurent_2,GSM    ,Krasnobród   
9806,Konkurent_2, UMTS   ,Bochnia   
9807,Konkurent_2,  LTE 5G ,Szczekociny   
9808,Konkurent_2, UMTS   ,Biała Piska  
9809,Konkurent_1,GSM    ,Więcbork   
9810,Konkurent_2,GSM    ,Wejherowo   
9811,Konkurent_2,GSM   5G ,Sosnowiec   
9812,Orange, UMTS   ,Czarnków   
9813,Konkurent_2,GSM   5G ,Pyzdry   
9814,Konkurent_3,  LTE 5G ,Kleszczele   
9815,Orange,    IOT,Dobra   
9816,Konkurent_2,   5G ,Legionowo   
9817,Konkurent_3, UMTS LTE  ,Piła   
9818,Konkurent_3,GSM    ,Suchań   
9819,Orange,  LTE 5G ,Mrocza   
9820,Orange, UMTS   ,Legionowo   
9821,Konkurent_3, UMTS LTE  ,Brzesko   
9822,Orange, UMTS   ,Szamotuły   
9823,Konkurent_2,  LTE  ,Dynów   
9824,Konkurent_1,GSM UMTS  5G ,Gostynin   
9825,Orange,   5G ,Byczyna   
9826,Konkurent_3,  LTE  ,Trzebiatów   
9827,Konkurent_2,  LTE  ,Janikowo   
9828,Orange,GSM    ,Nałęczów   
9829,Orange,GSM   5G ,Daleszyce   
9830,Konkurent_2, UMTS LTE  ,Trzemeszno   
9831,Konkurent_2, UMTS LTE  ,Brwinów   
9832,Konkurent_3,GSM UMTS  5G ,Włoszczowa   
9833,Konkurent_2,GSM  LTE  ,Suchedniów   
9834,Konkurent_2,GSM    ,Szamocin   
9835,Konkurent_3,GSM  LTE  ,Sieraków   
9836,Konkurent_3,GSM  LTE 5G ,Nowy Dwór Gdański 
9837,Orange, UMTS LTE  ,Barlinek   
9838,Orange,  LTE  ,Mieszkowice   
9839,Konkurent_1,GSM UMTS  5G ,Kudowa-Zdrój   
9840,Konkurent_1,GSM UMTS  5G ,Szczebrzeszyn   
9841,Orange,GSM    ,Ślesin   
9842,Orange,  LTE  ,Czarne   
9843,Orange,GSM    ,Wolbórz   
9844,Konkurent_2, UMTS LTE  ,Tolkmicko   
9845,Orange,  LTE 5G IOT,Sulęcin   
9846,Konkurent_3, UMTS LTE  ,Morąg   
9847,Konkurent_2,GSM UMTS LTE  ,Opoczno   
9848,Konkurent_2,GSM  LTE  ,Nowy Tomyśl  
